LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
1.0x;random;Nsfnet_14_21;80-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;Nsfnet_14_21;80-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;Nsfnet_14_21;80-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;Nsfnet_14_21;80-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;60;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;60;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;20-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;20-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;50-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;50-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;100-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;100-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;90-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;90-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;40;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;40;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;80;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;80;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TRL;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TRL;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;TRL;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;TRL;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;0;0
1.0x;random;German_17_26;70;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.0x;random;German_17_26;70;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
