LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
1.5x;random;European_18_40;100-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;90;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;20-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;50;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;60-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;30-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;100;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;70-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;40-b-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80-b;NLUS;0;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80-b;NLUS;0;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80-b;NLUS;22;1;1;0;1;0;0;2;0;50;500;100;200;10;15;1;0
1.5x;random;European_18_40;80-b;NLUS;22;1;1;0;1;0;0;2;1;50;500;100;200;10;15;1;0
