LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;CplexStrategy
0.8x;random;Nsfnet_14_21;30;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;30_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;40_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;50_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;60_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;70_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;80_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b-b;LLB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b-b;LLB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b-b;DCB;22;1;1;0;2;0;0;2;0;50;500;100;200;10;15;1;0
0.8x;random;Nsfnet_14_21;90_demands-b-b;DCB;22;1;1;0;2;0;0;2;1;50;500;100;200;10;15;1;0
